code;term;term_abbrevation;description;is_preferred;is_axis;is_mainclass;relation;association_kind;association_type;association_type_reverse;crossmapping_csv_id;metadata_DDD-INFO
J01CE07;Clometocillin;;;1;0;0;J01CE;2;is part of;is parent of;;1 g O
J01CE08;Benzylpenicillin-Benzathin;;;1;0;0;J01CE;2;is part of;is parent of;;3,6 g P
J01CE09;Benzylpenicillin-Procain;;;1;0;0;J01CE;2;is part of;is parent of;;0,6 g P
J01CE10;Phenoxymethylpenicillin-Benzathin;;;1;0;0;J01CE;2;is part of;is parent of;;2 g O; 1,5 MIO E O Kinder DDD 
J01CE11;Clemizol-Penicillin;;;1;0;0;J01CE;2;is part of;is parent of;;
J01CE30;Kombinationen;;;1;0;0;J01CE;2;is part of;is parent of;;
J01CE52;Phenoxymethylpenicillin, Kombinationen;;;1;0;0;J01CE;2;is part of;is parent of;;
J01CF;Beta-Lactamase-resistente Penicilline;;;1;0;0;J01C;2;is part of;is parent of;;
J01CF01;Dicloxacillin;;;1;0;0;J01CF;2;is part of;is parent of;;2 g O,P
J01CF02;Cloxacillin;;;1;0;0;J01CF;2;is part of;is parent of;;2 g O,P
J01CF03;Meticillin;;;1;0;0;J01CF;2;is part of;is parent of;;4 g P
J01CF04;Oxacillin;;;1;0;0;J01CF;2;is part of;is parent of;;2 g O,P
J01CF05;Flucloxacillin;;;1;0;0;J01CF;2;is part of;is parent of;;3 g O,P; 1 g O Kinder DDD 
J01CF06;Nafcillin;;;1;0;0;J01CF;2;is part of;is parent of;;
J01CG;Beta-Lactamase-Inhibitoren;;;1;0;0;J01C;2;is part of;is parent of;;
J01CG01;Sulbactam;;;1;0;0;J01CG;2;is part of;is parent of;;1 g P
J01CG02;Tazobactam;;;1;0;0;J01CG;2;is part of;is parent of;;
J01CR;Kombinationen von Penicillinen, inkl. Beta-Lactamase-Inhibitoren;;;1;0;0;J01C;2;is part of;is parent of;;
J01CR01;Ampicillin und Enzym-Inhibitoren;;;1;0;0;J01CR;2;is part of;is parent of;;2 g P bezogen auf Ampicillin
J01CR02;Amoxicillin und Enzym-Inhibitoren;;;1;0;0;J01CR;2;is part of;is parent of;;1,75 g O bezogen auf Amoxicillin; 3 g P bezogen auf Amoxicillin; 
1 g O Kinder DDD bezogen auf Amoxicillin 
J01CR03;Ticarcillin und Enzym-Inhibitoren;;;1;0;0;J01CR;2;is part of;is parent of;;15 g P bezogen auf Ticarcillin
J01CR04;Sultamicillin;;;1;0;0;J01CR;2;is part of;is parent of;;1,5 g O
J01CR05;Piperacillin und Enzym-Inhibitoren;;;1;0;0;J01CR;2;is part of;is parent of;;14 g P bezogen auf Piperacillin
J01CR50;Kombinationen von Penicillinen;;;1;0;0;J01CR;2;is part of;is parent of;;
J01D;ANDERE BETA-LACTAM-ANTIBIOTIKA;;;1;0;0;J01;2;is part of;is parent of;;
J01DB;Cephalosporine der 1. Generation;;;1;0;0;J01D;2;is part of;is parent of;;
J01DB01;Cefalexin;;;1;0;0;J01DB;2;is part of;is parent of;;2 g O; 1 g O Kinder DDD 
J01DB02;Cefaloridin;;;1;0;0;J01DB;2;is part of;is parent of;;3 g P
J01DB03;Cefalotin;;;1;0;0;J01DB;2;is part of;is parent of;;4 g P
J01DB04;Cefazolin;;;1;0;0;J01DB;2;is part of;is parent of;;3 g P
J01DB05;Cefadroxil;;;1;0;0;J01DB;2;is part of;is parent of;;2 g O; 1 g O Kinder DDD 
J01DB06;Cefazedon;;;1;0;0;J01DB;2;is part of;is parent of;;3 g P
J01DB07;Cefatrizin;;;1;0;0;J01DB;2;is part of;is parent of;;1 g O
J01DB08;Cefapirin;;;1;0;0;J01DB;2;is part of;is parent of;;4 g P
J01DB09;Cefradin;;;1;0;0;J01DB;2;is part of;is parent of;;2 g O,P
J01DB10;Cefacetril;;;1;0;0;J01DB;2;is part of;is parent of;;
J01DB11;Cefroxadin;;;1;0;0;J01DB;2;is part of;is parent of;;
J01DB12;Ceftezol;;;1;0;0;J01DB;2;is part of;is parent of;;3 g P
J01DC;Cephalosporine der 2. Generation;;;1;0;0;J01D;2;is part of;is parent of;;
J01DC01;Cefoxitin;;;1;0;0;J01DC;2;is part of;is parent of;;6 g P
J01DC02;Cefuroxim;;;1;0;0;J01DC;2;is part of;is parent of;;0,5 g O; 3 g P
J01DC03;Cefamandol;;;1;0;0;J01DC;2;is part of;is parent of;;6 g P
J01DC04;Cefaclor;;;1;0;0;J01DC;2;is part of;is parent of;;1 g O; 0,75 g O Kinder DDD 
J01DC05;Cefotetan;;;1;0;0;J01DC;2;is part of;is parent of;;4 g P
J01DC06;Cefonicid;;;1;0;0;J01DC;2;is part of;is parent of;;1 g P
J01DC07;Cefotiam;;;1;0;0;J01DC;2;is part of;is parent of;;1,2 g O; 4 g P
J01DC08;Loracarbef;;;1;0;0;J01DC;2;is part of;is parent of;;0,6 g O
J01DC09;Cefmetazol;;;1;0;0;J01DC;2;is part of;is parent of;;4 g P
J01DC10;Cefprozil;;;1;0;0;J01DC;2;is part of;is parent of;;1 g O
J01DC11;Ceforanid;;;1;0;0;J01DC;2;is part of;is parent of;;4 g P
J01DC12;Cefminox;;;1;0;0;J01DC;2;is part of;is parent of;;4 g P
J01DC13;Cefbuperazon;;;1;0;0;J01DC;2;is part of;is parent of;;2 g P
J01DC14;Flomoxef;;;1;0;0;J01DC;2;is part of;is parent of;;2 g P
J01DD;Cephalosporine der 3. Generation;;;1;0;0;J01D;2;is part of;is parent of;;
J01DD01;Cefotaxim;;;1;0;0;J01DD;2;is part of;is parent of;;4 g P
J01DD02;Ceftazidim;;;1;0;0;J01DD;2;is part of;is parent of;;4 g P
J01DD03;Cefsulodin;;;1;0;0;J01DD;2;is part of;is parent of;;4 g P
J01DD04;Ceftriaxon;;;1;0;0;J01DD;2;is part of;is parent of;;2 g P
J01DD05;Cefmenoxim;;;1;0;0;J01DD;2;is part of;is parent of;;2 g P
J01DD06;Latamoxef;;;1;0;0;J01DD;2;is part of;is parent of;;4 g P
J01DD07;Ceftizoxim;;;1;0;0;J01DD;2;is part of;is parent of;;4 g P
J01DD08;Cefixim;;;1;0;0;J01DD;2;is part of;is parent of;;0,4 g O; 0,2 g O Kinder DDD 
J01DD09;Cefodizim;;;1;0;0;J01DD;2;is part of;is parent of;;2 g P
J01DD10;Cefetamet;;;1;0;0;J01DD;2;is part of;is parent of;;1 g O
J01DD11;Cefpiramid;;;1;0;0;J01DD;2;is part of;is parent of;;2 g P
J01DD12;Cefoperazon;;;1;0;0;J01DD;2;is part of;is parent of;;4 g P
J01DD13;Cefpodoxim;;;1;0;0;J01DD;2;is part of;is parent of;;0,4 g O; 0,2 g O Kinder DDD 
J01DD14;Ceftibuten;;;1;0;0;J01DD;2;is part of;is parent of;;0,4 g O
J01DD15;Cefdinir;;;1;0;0;J01DD;2;is part of;is parent of;;0,6 g O
J01DD16;Cefditoren;;;1;0;0;J01DD;2;is part of;is parent of;;0,4 g O
J01DD17;Cefcapen;;;1;0;0;J01DD;2;is part of;is parent of;;0,45 g O
J01DD54;Ceftriaxon, Kombinationen;;;1;0;0;J01DD;2;is part of;is parent of;;
J01DD62;Cefoperazon, Kombinationen;;;1;0;0;J01DD;2;is part of;is parent of;;4 g P bezogen auf Cefoperazon
J01DE;Cephalosporine der 4. Generation;;;1;0;0;J01D;2;is part of;is parent of;;
J01DE01;Cefepim;;;1;0;0;J01DE;2;is part of;is parent of;;2 g P
J01DE02;Cefpirom;;;1;0;0;J01DE;2;is part of;is parent of;;4 g P
J01DE03;Cefozopran;;;1;0;0;J01DE;2;is part of;is parent of;;4 g P
J01DF;Monobactame;;;1;0;0;J01D;2;is part of;is parent of;;
J01DF01;Aztreonam;;;1;0;0;J01DF;2;is part of;is parent of;;0,225 g Inhal.lösung; 4 g P
J01DF02;Carumonam;;;1;0;0;J01DF;2;is part of;is parent of;;2 g P
J01DH;Carbapeneme;;;1;0;0;J01D;2;is part of;is parent of;;
J01DH02;Meropenem;;;1;0;0;J01DH;2;is part of;is parent of;;2 g P
J01DH03;Ertapenem;;;1;0;0;J01DH;2;is part of;is parent of;;1 g P
J01DH04;Doripenem;;;1;0;0;J01DH;2;is part of;is parent of;;1,5 g P
J01DH05;Biapenem;;;1;0;0;J01DH;2;is part of;is parent of;;1,2 g P
J01DH51;Imipenem und Enzym-Inhibitoren;;;1;0;0;J01DH;2;is part of;is parent of;;2 g P bezogen auf Imipenem
J01DH55;Panipenem und Betamipron;;;1;0;0;J01DH;2;is part of;is parent of;;2 g P bezogen auf Panipenem
J01DI;Andere Cephalosporine und Peneme;;;1;0;0;J01D;2;is part of;is parent of;;
J01DI01;Ceftobiprol medocaril;;;1;0;0;J01DI;2;is part of;is parent of;;1,5 g P
J01DI02;Ceftarolin fosamil;;;1;0;0;J01DI;2;is part of;is parent of;;1,2 g P
J01DI03;Faropenem;;;1;0;0;J01DI;2;is part of;is parent of;;
J01E;SULFONAMIDE UND TRIMETHOPRIM;;;1;0;0;J01;2;is part of;is parent of;;
J01EA;Trimethoprim und Derivate;;;1;0;0;J01E;2;is part of;is parent of;;
J01EA01;Trimethoprim;;;1;0;0;J01EA;2;is part of;is parent of;;0,4 g O,P; 0,15 g O Kinder DDD 
J01EA02;Brodimoprim;;;1;0;0;J01EA;2;is part of;is parent of;;0,2 g O
J01EA03;Iclaprim;;;1;0;0;J01EA;2;is part of;is parent of;;
J01EB;Kurz wirkende Sulfonamide;;;1;0;0;J01E;2;is part of;is parent of;;
J01EB01;Sulfaisodimidin;;;1;0;0;J01EB;2;is part of;is parent of;;4 g O,P
J01EB02;Sulfamethizol;;;1;0;0;J01EB;2;is part of;is parent of;;4 g O
J01EB03;Sulfadimidin;;;1;0;0;J01EB;2;is part of;is parent of;;4 g O
J01EB04;Sulfapyridin;;;1;0;0;J01EB;2;is part of;is parent of;;1 g O
J01EB05;Sulfafurazol;;;1;0;0;J01EB;2;is part of;is parent of;;4 g O,P
J01EB06;Sulfanilamid;;;1;0;0;J01EB;2;is part of;is parent of;;
J01EB07;Sulfathiazol;;;1;0;0;J01EB;2;is part of;is parent of;;
J01EB08;Sulfathiourea;;;1;0;0;J01EB;2;is part of;is parent of;;6 g O
J01EB09;Sulfacarbamid;;;1;0;0;J01EB;2;is part of;is parent of;;
J01EB11;Formylsulfisomidin;;;1;0;0;J01EB;2;is part of;is parent of;;
J01EB20;Kombinationen;;;1;0;0;J01EB;2;is part of;is parent of;;
J01EB59;Sulfacarbamid, Kombinationen;;;1;0;0;J01EB;2;is part of;is parent of;;
J01EB70;Andere kurzwirksame Sulfonamide, Kombinationen;;;1;0;0;J01EB;2;is part of;is parent of;;
J01EC;Mittellang wirkende Sulfonamide;;;1;0;0;J01E;2;is part of;is parent of;;
J01EC01;Sulfamethoxazol;;;1;0;0;J01EC;2;is part of;is parent of;;2 g O
J01EC02;Sulfadiazin;;;1;0;0;J01EC;2;is part of;is parent of;;0,6 g O
J01EC03;Sulfamoxol;;;1;0;0;J01EC;2;is part of;is parent of;;1 g O,P
J01EC20;Kombinationen;;;1;0;0;J01EC;2;is part of;is parent of;;
J01EC52;Sulfadiazin, Kombinationen;;;1;0;0;J01EC;2;is part of;is parent of;;
J01ED;Lang wirkende Sulfonamide;;;1;0;0;J01E;2;is part of;is parent of;;
J01ED01;Sulfadimethoxin;;;1;0;0;J01ED;2;is part of;is parent of;;0,5 g O
J01ED02;Sulfalen;;;1;0;0;J01ED;2;is part of;is parent of;;0,1 g O
J01ED03;Sulfametomidin;;;1;0;0;J01ED;2;is part of;is parent of;;
J01ED04;Sulfametoxydiazin;;;1;0;0;J01ED;2;is part of;is parent of;;0,5 g O
J01ED05;Sulfamethoxypyridazin;;;1;0;0;J01ED;2;is part of;is parent of;;0,5 g O
J01ED06;Sulfaperin;;;1;0;0;J01ED;2;is part of;is parent of;;0,5 g O
J01ED07;Sulfamerazin;;;1;0;0;J01ED;2;is part of;is parent of;;3 g O
J01ED08;Sulfaphenazol;;;1;0;0;J01ED;2;is part of;is parent of;;1 g O
J01ED09;Sulfamazon;;;1;0;0;J01ED;2;is part of;is parent of;;1,5 g O,R
J01ED11;Sulfaclomid;;;1;0;0;J01ED;2;is part of;is parent of;;
J01ED20;Kombinationen;;;1;0;0;J01ED;2;is part of;is parent of;;
J01EE;Kombinationen von Sulfonamiden und Trimethoprim, inkl. Derivate;;;1;0;0;J01E;2;is part of;is parent of;;
J01EE01;Sulfamethoxazol und Trimethoprim;;;1;0;0;J01EE;2;is part of;is parent of;;1,6 g Sulfamethoxazol + 0,32 g Trimethoprim Erwachsenen DDD; 
0,8 g Sulfamethoxazol + 0,16 g Trimethoprim Kinder DDD 
J01EE02;Sulfadiazin und Trimethoprim;;;1;0;0;J01EE;2;is part of;is parent of;;
J01EE03;Sulfametrol und Trimethoprim;;;1;0;0;J01EE;2;is part of;is parent of;;
J01EE04;Sulfamoxol und Trimethoprim;;;1;0;0;J01EE;2;is part of;is parent of;;
J01EE05;Sulfadimidin und Trimethoprim;;;1;0;0;J01EE;2;is part of;is parent of;;
J01EE06;Sulfadiazin und Tetroxoprim;;;1;0;0;J01EE;2;is part of;is parent of;;
J01EE07;Sulfamerazin und Trimethoprim;;;1;0;0;J01EE;2;is part of;is parent of;;
J01EE51;Sulfamethoxazol und Trimethoprim, Kombinationen;;;1;0;0;J01EE;2;is part of;is parent of;;
J01F;MAKROLIDE, LINCOSAMIDE UND STREPTOGRAMINE;;;1;0;0;J01;2;is part of;is parent of;;
J01FA;Makrolide;;;1;0;0;J01F;2;is part of;is parent of;;
J01FA01;Erythromycin;;;1;0;0;J01FA;2;is part of;is parent of;;1 g O; 2 g O Erythromycinethylsuccinat-Tabletten; 2 g P; 
1 g O Kinder DDD für Erythromycinethylsuccinat-haltige Mittel 
J01FA02;Spiramycin;;;1;0;0;J01FA;2;is part of;is parent of;;3 g O
J01FA03;Midecamycin;;;1;0;0;J01FA;2;is part of;is parent of;;1 g P
J01FA05;Oleandomycin;;;1;0;0;J01FA;2;is part of;is parent of;;1 g O
J01FA06;Roxithromycin;;;1;0;0;J01FA;2;is part of;is parent of;;0,3 g O; 0,15 g O Kinder DDD 
J01FA07;Josamycin;;;1;0;0;J01FA;2;is part of;is parent of;;2 g O
J01FA08;Troleandomycin;;;1;0;0;J01FA;2;is part of;is parent of;;1 g O
J01FA09;Clarithromycin;;;1;0;0;J01FA;2;is part of;is parent of;;0,5 g O; 1 g P; 0,375 g O Kinder DDD 
J01FA10;Azithromycin;;;1;0;0;J01FA;2;is part of;is parent of;;0,3 g O; 0,5 g P; 0,25 g O Kinder DDD 
J01FA11;Miocamycin;;;1;0;0;J01FA;2;is part of;is parent of;;1,2 g O
J01FA12;Rokitamycin;;;1;0;0;J01FA;2;is part of;is parent of;;0,8 g O
J01FA13;Dirithromycin;;;1;0;0;J01FA;2;is part of;is parent of;;0,5 g O
J01FA14;Flurithromycin;;;1;0;0;J01FA;2;is part of;is parent of;;0,75 g O
J01FA15;Telithromycin;;;1;0;0;J01FA;2;is part of;is parent of;;0,8 g O
J01FA16;Erythromycinstinoprat;;;1;0;0;J01FA;2;is part of;is parent of;;1 g O,P 
J01FF;Lincosamide;;;1;0;0;J01F;2;is part of;is parent of;;
J01FF01;Clindamycin;;;1;0;0;J01FF;2;is part of;is parent of;;1,2 g O; 1,8 g P; 0,45 g O Kinder DDD 
J01FF02;Lincomycin;;;1;0;0;J01FF;2;is part of;is parent of;;1,8 g O,P
J01FG;Streptogramine;;;1;0;0;J01F;2;is part of;is parent of;;
J01FG01;Pristinamycin;;;1;0;0;J01FG;2;is part of;is parent of;;2 g O
J01FG02;Quinupristin/Dalfopristin;;;1;0;0;J01FG;2;is part of;is parent of;;1,5 g P
J01G;AMINOGLYKOSID-ANTIBIOTIKA;;;1;0;0;J01;2;is part of;is parent of;;
J01GA;Streptomycine;;;1;0;0;J01G;2;is part of;is parent of;;
J01GA01;Streptomycin;;;1;0;0;J01GA;2;is part of;is parent of;;1 g P
J01GA02;Streptoduocin;;;1;0;0;J01GA;2;is part of;is parent of;;1 g P
J01GB;Andere Aminoglykoside;;;1;0;0;J01G;2;is part of;is parent of;;
J01GB01;Tobramycin;;;1;0;0;J01GB;2;is part of;is parent of;;0,3 g Inhal.lösung; 0,112 g Inhal.pulver; 0,24 g P
J01GB03;Gentamicin;;;1;0;0;J01GB;2;is part of;is parent of;;0,24 g P
J01GB04;Kanamycin;;;1;0;0;J01GB;2;is part of;is parent of;;1 g P
J01GB05;Neomycin;;;1;0;0;J01GB;2;is part of;is parent of;;1 g O
J01GB06;Amikacin;;;1;0;0;J01GB;2;is part of;is parent of;;1 g P
J01GB07;Netilmicin;;;1;0;0;J01GB;2;is part of;is parent of;;0,35 g O,P
J01GB08;Sisomicin;;;1;0;0;J01GB;2;is part of;is parent of;;0,24 g P
J01GB09;Dibekacin;;;1;0;0;J01GB;2;is part of;is parent of;;0,14 g P
J01GB10;Ribostamycin;;;1;0;0;J01GB;2;is part of;is parent of;;1 g P
J01GB11;Isepamicin;;;1;0;0;J01GB;2;is part of;is parent of;;0,4 g P
J01GB12;Arbekacin;;;1;0;0;J01GB;2;is part of;is parent of;;0,2 g P
J01GB13;Bekanamycin;;;1;0;0;J01GB;2;is part of;is parent of;;0,6 g P
J01GB53;Gentamicin, Kombinationen;;;1;0;0;J01GB;2;is part of;is parent of;;
J01GB55;Neomycin, Kombinationen;;;1;0;0;J01GB;2;is part of;is parent of;;
J01GB64;Framycetin, Kombinationen;;;1;0;0;J01GB;2;is part of;is parent of;;
J01M;CHINOLONE;;;1;0;0;J01;2;is part of;is parent of;;
J01MA;Fluorchinolone;;;1;0;0;J01M;2;is part of;is parent of;;
J01MA01;Ofloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,4 g O,P
J01MA02;Ciprofloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;1 g O; 0,5 g P
J01MA03;Pefloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,8 g O,P
J01MA04;Enoxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,8 g O
J01MA05;Temafloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,8 g O
J01MA06;Norfloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,8 g O
J01MA07;Lomefloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;
J01MA08;Fleroxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,4 g O,P
J01MA09;Sparfloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,2 g O
J01MA10;Rufloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,2 g O
J01MA11;Grepafloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,4 g O
J01MA12;Levofloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,5 g O,P
J01MA13;Trovafloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,2 g O,P
J01MA14;Moxifloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,4 g O,P
J01MA15;Gemifloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;
J01MA16;Gatifloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,4 g O,P
J01MA17;Prulifloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,6 g O
J01MA18;Pazufloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;1 g P
J01MA19;Garenoxacin;;;1;0;0;J01MA;2;is part of;is parent of;;
J01MA21;Sitafloxacin;;;1;0;0;J01MA;2;is part of;is parent of;;0,1 g O
J01MB;Andere Chinolone;;;1;0;0;J01M;2;is part of;is parent of;;
J01MB01;Rosoxacin;;;1;0;0;J01MB;2;is part of;is parent of;;0,3 g O
J01MB02;Nalidixinsäure;;;1;0;0;J01MB;2;is part of;is parent of;;4 g O
J01MB03;Piromidsäure;;;1;0;0;J01MB;2;is part of;is parent of;;2 g O
J01MB04;Pipemidsäure;;;1;0;0;J01MB;2;is part of;is parent of;;0,8 g O
J01MB05;Oxolinsäure;;;1;0;0;J01MB;2;is part of;is parent of;;1 g O
J01MB06;Cinoxacin;;;1;0;0;J01MB;2;is part of;is parent of;;1 g O
J01MB07;Flumequin;;;1;0;0;J01MB;2;is part of;is parent of;;1,2 g O
J01R;KOMBINATIONEN VON ANTIBIOTIKA;;;1;0;0;J01;2;is part of;is parent of;;
J01RA;Kombinationen von Antibiotika;;;1;0;0;J01R;2;is part of;is parent of;;
J01RA01;Penicilline, Kombination mit anderen Antibiotika;;;1;0;0;J01RA;2;is part of;is parent of;;
J01RA02;Sulfonamide, Kombination mit anderen Antibiotika (exkl. Trimethoprim);;;1;0;0;J01RA;2;is part of;is parent of;;
J01RA03;Cefuroxim, Kombination mit anderen Antibiotika;;;1;0;0;J01RA;2;is part of;is parent of;;
J01RA04;Spiramycin, Kombination mit anderen Antibiotika;;;1;0;0;J01RA;2;is part of;is parent of;;
J01RA05;Levofloxacin und Ornidazol;;;1;0;0;J01RA;2;is part of;is parent of;;
J01X;ANDERE ANTIBIOTIKA;;;1;0;0;J01;2;is part of;is parent of;;
J01XA;Glycopeptid-Antibiotika;;;1;0;0;J01X;2;is part of;is parent of;;
J01XA01;Vancomycin;;;1;0;0;J01XA;2;is part of;is parent of;;2 g P
J01XA02;Teicoplanin;;;1;0;0;J01XA;2;is part of;is parent of;;0,4 g P
J01XA03;Telavancin;;;1;0;0;J01XA;2;is part of;is parent of;;0,7 g P
J01XA04;Dalbavancin;;;1;0;0;J01XA;2;is part of;is parent of;;
J01XA05;Oritavancin;;;1;0;0;J01XA;2;is part of;is parent of;;
J01XB;Polymyxine;;;1;0;0;J01X;2;is part of;is parent of;;
J01XB01;Colistin;;;1;0;0;J01XB;2;is part of;is parent of;;3 MIO E Inhal.lösung,P; 3 MIO E Inhal.pulver 
J01XB02;Polymyxin B;;;1;0;0;J01XB;2;is part of;is parent of;;0,15 g P
J01XC;Steroid-Antibiotika;;;1;0;0;J01X;2;is part of;is parent of;;
J01XC01;Fusidinsäure;;;1;0;0;J01XC;2;is part of;is parent of;;1,5 g O,P
J01XD;Imidazol-Derivate;;;1;0;0;J01X;2;is part of;is parent of;;
J01XD01;Metronidazol;;;1;0;0;J01XD;2;is part of;is parent of;;1,5 g P
J01XD02;Tinidazol;;;1;0;0;J01XD;2;is part of;is parent of;;1,5 g P
J01XD03;Ornidazol;;;1;0;0;J01XD;2;is part of;is parent of;;1 g P
J01XE;Nitrofuran-Derivate;;;1;0;0;J01X;2;is part of;is parent of;;
J01XE01;Nitrofurantoin;;;1;0;0;J01XE;2;is part of;is parent of;;0,2 g O; 0,12 g O Kinder DDD 
J01XE02;Nifurtoinol;;;1;0;0;J01XE;2;is part of;is parent of;;0,16 g O
J01XE51;Nitrofurantoin, Kombinationen;;;1;0;0;J01XE;2;is part of;is parent of;;
J01XX;Andere Antibiotika;;;1;0;0;J01X;2;is part of;is parent of;;
J01XX01;Fosfomycin;;;1;0;0;J01XX;2;is part of;is parent of;;3 g O; 8 g P
J01XX02;Xibornol;;;1;0;0;J01XX;2;is part of;is parent of;;
J01XX03;Clofoctol;;;1;0;0;J01XX;2;is part of;is parent of;;1,5 g R
J01XX04;Spectinomycin;;;1;0;0;J01XX;2;is part of;is parent of;;3 g P
J01XX05;Methenamin;;;1;0;0;J01XX;2;is part of;is parent of;;2 g O Hippurat; 3 g O Mandelat
J01XX06;Mandelsäure;;;1;0;0;J01XX;2;is part of;is parent of;;12 g O
J01XX07;Nitroxolin;;;1;0;0;J01XX;2;is part of;is parent of;;1 g O
J01XX08;Linezolid;;;1;0;0;J01XX;2;is part of;is parent of;;1,2 g O,P
J01XX09;Daptomycin;;;1;0;0;J01XX;2;is part of;is parent of;;0,28 g P  zur Therapie von Haut- und Weichteilinfektionen 
J01XX10;Bacitracin;;;1;0;0;J01XX;2;is part of;is parent of;;
J01XX55;Methenamin, Kombinationen;;;1;0;0;J01XX;2;is part of;is parent of;;
J02;ANTIMYKOTIKA ZUR SYSTEMISCHEN ANWENDUNG;;;1;0;0;J;2;is part of;is parent of;;
J02A;ANTIMYKOTIKA ZUR SYSTEMISCHEN ANWENDUNG;;;1;0;0;J02;2;is part of;is parent of;;
J02AA;Antibiotika;;;1;0;0;J02A;2;is part of;is parent of;;
J02AA01;Amphotericin B;;;1;0;0;J02AA;2;is part of;is parent of;;35 mg P
J02AA02;Hachimycin;;;1;0;0;J02AA;2;is part of;is parent of;;
J02AB;Imidazol-Derivate;;;1;0;0;J02A;2;is part of;is parent of;;
J02AB01;Miconazol;;;1;0;0;J02AB;2;is part of;is parent of;;1 g P
J02AB02;Ketoconazol;;;1;0;0;J02AB;2;is part of;is parent of;;0,2 g O
J02AC;Triazol-Derivate;;;1;0;0;J02A;2;is part of;is parent of;;
J02AC01;Fluconazol;;;1;0;0;J02AC;2;is part of;is parent of;;0,2 g O,P
J02AC02;Itraconazol;;;1;0;0;J02AC;2;is part of;is parent of;;0,2 g O,P
J02AC03;Voriconazol;;;1;0;0;J02AC;2;is part of;is parent of;;0,4 g O,P
J02AC04;Posaconazol;;;1;0;0;J02AC;2;is part of;is parent of;;0,8 g O
J02AX;Andere Antimykotika zur systemischen Anwendung;;;1;0;0;J02A;2;is part of;is parent of;;
J02AX01;Flucytosin;;;1;0;0;J02AX;2;is part of;is parent of;;10 g O,P
J02AX04;Caspofungin;;;1;0;0;J02AX;2;is part of;is parent of;;50 mg P
J02AX05;Micafungin;;;1;0;0;J02AX;2;is part of;is parent of;;0,1 g P
J02AX06;Anidulafungin;;;1;0;0;J02AX;2;is part of;is parent of;;0,1 g P
J04;MITTEL GEGEN MYKOBAKTERIEN;;;1;0;0;J;2;is part of;is parent of;;
J04A;MITTEL ZUR BEHANDLUNG DER TUBERKULOSE;;;1;0;0;J04;2;is part of;is parent of;;
J04AA;Aminosalicylsäure und Derivate;;;1;0;0;J04A;2;is part of;is parent of;;
J04AA01;Aminosalicylsäure;;;1;0;0;J04AA;2;is part of;is parent of;;12 g O
J04AA02;Natriumaminosalicylat;;;1;0;0;J04AA;2;is part of;is parent of;;14 g O,P
J04AA03;Calciumaminosalicylat;;;1;0;0;J04AA;2;is part of;is parent of;;
J04AB;Antibiotika;;;1;0;0;J04A;2;is part of;is parent of;;
J04AB01;Cycloserin;;;1;0;0;J04AB;2;is part of;is parent of;;0,75 g O
J04AB02;Rifampicin;;;1;0;0;J04AB;2;is part of;is parent of;;0,6 g O,P; 0,3 g O Kinder DDD 
J04AB03;Rifamycin;;;1;0;0;J04AB;2;is part of;is parent of;;0,6 g P
J04AB04;Rifabutin;;;1;0;0;J04AB;2;is part of;is parent of;;0,15 g O
J04AB05;Rifapentin;;;1;0;0;J04AB;2;is part of;is parent of;;
J04AB30;Capreomycin;;;1;0;0;J04AB;2;is part of;is parent of;;1 g P
J04AC;Hydrazide;;;1;0;0;J04A;2;is part of;is parent of;;
J04AC01;Isoniazid;;;1;0;0;J04AC;2;is part of;is parent of;;0,3 g O,P
J04AC51;Isoniazid, Kombinationen;;;1;0;0;J04AC;2;is part of;is parent of;;0,3 g O bezogen auf Isoniazid 
J04AD;Thiocarbamid-Derivate;;;1;0;0;J04A;2;is part of;is parent of;;
J04AD01;Protionamid;;;1;0;0;J04AD;2;is part of;is parent of;;0,75 g O
J04AD02;Tiocarlid;;;1;0;0;J04AD;2;is part of;is parent of;;7 g O
J04AD03;Ethionamid;;;1;0;0;J04AD;2;is part of;is parent of;;0,75 g O
J04AK;Andere Mittel zur Behandlung der Tuberkulose;;;1;0;0;J04A;2;is part of;is parent of;;
J04AK01;Pyrazinamid;;;1;0;0;J04AK;2;is part of;is parent of;;1,5 g O
J04AK02;Ethambutol;;;1;0;0;J04AK;2;is part of;is parent of;;1,2 g O,P
